Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,target_5yrs
Player_859,3,21.4,,2.2,5.7,0.386,1.1,3.5,0.314,6.7,8.6,0.779,2.2,3.5,5.9,0.3,1.0,1.0,4.9,0
Player_860,33,7.5,23.9,4.2,11.0,0.382,1.9,6.1,0.311,4.4,6.9,0.638,3.2,6.1,9.3,4.0,0.2,0.3,3.2,1
Player_861,6,6.9,13.8,2.4,5.3,0.453,0.4,1.5,0.267,2.5,3.5,0.714,1.1,1.0,2.5,9.3,1.4,0.2,4.4,0
Player_862,50,16.0,5.9,1.1,3.0,0.367,1.3,3.7,0.351,4.2,5.8,0.724,2.4,1.2,3.8,6.3,0.8,2.6,1.8,0
Player_863,10,30.9,25.7,6.0,13.2,0.455,0.8,2.0,0.4,2.2,2.7,0.815,2.7,5.4,8.2,0.8,2.1,2.2,2.2,1
Player_864,5,28.4,26.5,4.9,12.6,0.389,2.7,6.8,0.397,6.4,7.2,0.889,2.6,4.2,6.8,8.8,2.9,2.1,4.6,1
Player_865,23,31.0,14.3,2.4,5.5,0.436,0.1,0.3,0.333,6.1,9.6,0.635,1.8,6.4,8.6,2.7,2.1,1.0,3.8,0
Player_866,10,22.1,2.7,0.5,1.3,0.385,2.7,7.8,0.346,3.9,4.9,0.796,1.4,7.4,9.2,2.4,2.7,1.1,4.9,1
Player_867,44,19.5,11.9,2.6,7.0,0.371,2.5,7.2,0.347,2.3,3.0,0.767,3.3,3.4,6.9,3.0,1.4,2.9,3.9,1
Player_868,2,9.9,24.2,4.8,9.1,0.527,0.9,2.0,0.45,2.1,2.4,0.875,3.0,5.0,8.3,5.8,2.3,0.2,2.4,1
Player_869,13,15.8,27.1,5.1,14.0,0.364,2.4,8.2,0.293,0.2,0.3,0.667,1.3,4.3,5.7,5.4,2.5,2.3,2.7,0
Player_870,40,19.3,6.5,1.3,3.4,0.382,0.1,0.2,0.5,5.7,6.3,0.905,0.4,7.9,,4.9,2.1,0.9,4.5,1
Player_871,2,7.9,2.5,0.6,1.6,0.375,2.9,6.9,0.42,3.2,4.9,0.653,0.3,6.7,7.0,7.2,1.5,0.1,2.8,0
Player_872,65,12.3,26.4,5.7,11.4,0.5,1.6,4.5,0.356,2.3,2.7,0.852,0.4,7.3,7.9,3.2,1.9,2.2,1.4,1
Player_873,63,24.7,12.0,2.1,5.5,0.382,0.9,2.2,0.409,3.3,5.1,0.647,2.3,2.4,5.0,7.8,2.1,1.0,2.3,0
Player_874,73,29.3,16.5,2.9,7.7,0.377,1.1,3.5,0.314,5.7,8.3,0.687,0.2,6.3,7.0,1.8,0.8,2.2,2.7,0
Player_875,17,37.9,29.1,6.8,14.2,0.479,0.2,0.5,0.4,0.9,1.1,0.818,1.3,2.5,4.0,7.8,2.4,2.1,0.7,1
Player_876,9,35.8,,0.4,1.1,0.364,3.0,8.7,0.345,6.0,8.3,0.723,3.0,2.1,5.5,6.6,2.9,1.6,3.8,0
Player_877,75,26.2,19.6,4.2,7.8,0.538,0.1,0.3,0.333,6.3,7.9,0.797,1.2,7.6,9.1,6.8,1.4,2.3,0.7,1
Player_878,15,18.9,2.7,0.5,1.0,0.5,2.0,4.8,0.417,6.6,7.8,0.846,3.1,0.6,4.2,4.8,2.1,1.7,2.1,0
Player_879,24,26.0,11.6,2.1,4.9,0.429,1.3,3.0,0.433,2.8,4.3,0.651,3.0,7.7,10.9,6.7,2.2,0.9,4.1,1
Player_880,38,30.9,24.2,4.3,10.2,0.422,2.8,10.5,0.267,1.5,2.0,0.75,1.0,1.6,2.8,0.8,2.0,2.2,2.4,1
Player_881,35,8.9,13.3,2.3,5.6,0.411,0.7,2.0,0.35,2.6,3.4,0.765,2.9,6.6,9.9,8.5,1.6,1.8,4.2,1
Player_882,49,18.5,29.9,6.5,11.8,0.551,1.6,4.5,0.356,2.3,2.7,0.852,3.0,2.6,5.6,0.6,2.6,0.0,1.8,1
Player_883,69,32.7,17.0,3.0,8.3,0.361,1.4,2.9,0.483,1.2,1.5,0.8,1.6,3.1,4.8,1.5,1.3,2.7,4.8,1
Player_884,62,17.7,10.0,2.3,4.2,0.548,2.1,6.3,0.333,4.3,6.6,0.652,0.8,2.1,2.9,5.8,0.2,1.6,1.2,0
Player_885,60,23.9,7.0,1.3,2.5,0.52,0.2,0.6,0.333,3.3,4.2,0.786,2.1,4.9,7.4,7.4,2.5,2.6,0.4,0
Player_886,50,24.4,10.8,2.0,3.6,0.556,0.6,1.9,0.316,6.1,9.6,0.635,3.7,3.1,6.8,0.8,2.0,2.6,4.4,1
Player_887,78,11.1,11.5,2.1,5.0,0.42,0.6,2.0,0.3,0.2,0.3,0.667,2.6,5.4,8.4,9.2,2.5,1.3,3.8,0
Player_888,75,17.0,2.5,0.6,1.6,0.375,2.2,5.2,0.423,4.5,5.3,0.849,0.7,0.6,1.5,9.7,0.4,1.5,1.3,0
Player_889,9,16.0,11.4,2.0,4.9,0.408,0.6,1.5,0.4,5.3,6.3,0.841,2.7,1.0,3.7,6.1,0.1,1.2,4.9,0
Player_890,34,5.9,14.2,3.3,8.7,0.379,1.7,6.2,0.274,5.3,8.1,0.654,1.7,1.2,3.1,4.8,2.8,1.3,2.6,1
Player_891,76,5.8,21.8,5.3,9.6,0.552,0.6,2.3,0.261,6.2,8.0,0.775,2.4,3.6,6.1,7.4,0.4,2.7,4.8,1
Player_892,35,32.4,19.9,3.7,8.7,0.425,2.6,5.9,0.441,5.1,5.6,0.911,2.9,6.6,9.8,3.3,2.4,2.4,2.6,0
Player_893,1,14.0,21.4,4.3,9.7,0.443,2.8,8.4,0.333,6.5,8.0,0.812,2.1,7.2,9.6,4.9,2.5,0.4,2.5,1
Player_894,40,22.1,0.7,0.1,0.2,0.5,1.6,3.9,0.41,2.3,3.2,0.719,3.3,2.3,,9.2,2.1,1.8,2.4,1
Player_895,64,14.9,6.9,1.4,2.6,0.538,1.1,2.3,0.478,3.5,5.2,0.673,2.9,4.8,7.7,9.6,0.4,3.0,1.8,0
Player_896,22,36.0,20.0,4.6,11.4,0.404,0.7,1.9,0.368,0.1,0.1,1.0,2.5,6.3,9.1,9.3,2.0,1.8,2.8,1
Player_897,60,13.6,14.8,2.6,6.0,0.433,0.1,0.2,0.5,0.0,0.0,0.0,0.6,2.7,3.7,2.6,2.7,2.4,2.4,0
Player_898,64,19.2,0.7,0.1,0.3,0.333,0.8,2.7,0.296,1.7,2.7,0.63,3.3,3.6,7.3,2.3,1.3,2.3,0.4,0
Player_899,72,33.8,24.2,5.5,12.6,0.437,2.0,6.1,0.328,0.7,1.0,0.7,3.7,4.4,8.5,3.0,1.2,1.1,1.5,0
Player_900,11,32.8,23.3,4.3,8.4,0.512,1.6,3.7,0.432,1.8,2.5,0.72,0.5,1.5,2.1,4.4,1.3,1.1,1.2,1
Player_901,14,11.1,16.7,3.3,8.1,0.407,2.8,5.7,0.491,1.2,1.8,0.667,2.0,0.7,3.1,3.1,0.2,2.2,4.4,0
Player_902,60,31.5,2.5,0.5,1.0,0.5,1.2,4.3,0.279,0.2,0.3,0.667,1.0,1.6,2.8,3.7,2.7,1.5,3.1,0
Player_903,30,20.1,23.1,4.7,12.6,0.373,2.1,4.9,0.429,6.4,9.5,0.674,3.0,5.2,8.2,6.2,2.6,1.7,3.9,1
Player_904,35,20.9,17.7,3.1,7.5,0.413,1.5,4.8,0.312,0.1,0.1,1.0,2.9,1.1,4.4,7.6,3.0,2.1,4.8,1
Player_905,37,9.4,23.6,4.2,8.2,0.512,1.5,4.0,0.375,5.2,6.4,0.812,0.6,1.9,3.0,7.4,1.8,2.3,3.3,1
Player_906,5,7.7,22.7,4.2,11.6,0.362,0.8,2.5,0.32,1.1,1.6,0.688,3.5,3.0,6.8,8.1,2.3,0.8,4.9,1
Player_907,78,29.0,24.2,5.7,13.2,0.432,1.4,3.7,0.378,6.4,8.4,0.762,0.7,1.1,1.9,0.3,0.6,0.4,1.7,1
Player_908,26,21.4,15.8,2.8,5.2,0.538,1.4,3.0,0.467,6.2,9.9,0.626,3.2,1.9,5.2,0.5,2.0,0.9,1.1,0
Player_909,62,19.4,4.6,0.9,2.2,0.409,2.1,5.1,0.412,4.6,5.9,0.78,1.8,7.3,9.3,7.9,1.9,1.5,2.1,0
Player_910,4,29.1,20.3,3.8,7.8,0.487,2.8,6.7,0.418,4.7,7.3,0.644,1.3,0.6,2.3,5.3,2.7,1.0,2.5,1
Player_911,42,30.3,18.8,4.0,10.4,0.385,1.0,2.9,0.345,0.0,0.0,0.0,0.6,5.4,6.1,5.8,2.5,1.7,4.5,1
Player_912,18,10.2,22.4,3.9,10.2,0.382,0.1,0.3,0.333,6.9,8.4,0.821,0.7,3.4,4.5,0.5,2.8,0.2,2.9,0
Player_913,40,25.1,5.5,1.0,2.8,0.357,1.5,3.8,0.395,6.1,9.1,0.67,2.6,5.5,8.2,2.6,2.6,1.5,1.6,0
Player_914,72,9.5,6.3,1.5,3.5,0.429,1.6,3.2,0.5,6.3,8.3,0.759,2.2,4.9,7.5,6.4,2.6,1.1,3.8,0
Player_915,39,29.8,26.8,5.6,12.6,0.444,0.5,1.5,0.333,4.6,7.2,0.639,0.5,2.2,3.2,8.6,0.2,1.6,2.6,0
Player_916,14,26.7,22.6,3.9,10.0,0.39,2.3,7.4,0.311,2.4,3.2,0.75,0.5,6.9,7.6,9.2,2.5,1.3,1.0,1
Player_917,32,36.6,27.3,6.7,12.9,0.519,3.0,11.8,0.254,6.3,9.3,0.677,0.3,4.2,4.7,5.0,1.8,0.9,3.0,1
Player_918,51,7.3,22.9,3.9,9.2,0.424,2.8,8.9,0.315,2.0,2.7,0.741,3.0,6.7,10.1,5.5,1.1,2.7,4.6,1
Player_919,38,6.9,18.1,3.4,8.0,0.425,0.6,1.8,0.333,3.9,4.7,0.83,2.8,3.5,6.6,8.3,0.2,0.6,4.2,0
Player_920,23,14.3,19.8,3.8,7.2,0.528,2.6,8.2,0.317,0.7,0.8,0.875,0.2,7.9,8.4,5.4,2.0,2.0,3.0,1
Player_921,63,13.6,26.7,5.9,13.1,0.45,2.1,8.1,0.259,6.5,8.5,0.765,2.2,6.3,8.8,5.2,1.0,2.8,2.0,1
Player_922,15,13.2,17.6,3.9,10.3,0.379,1.4,5.1,0.275,1.0,1.5,0.667,0.3,7.7,8.1,9.1,1.4,1.6,0.6,0
Player_923,25,34.9,19.2,3.3,8.8,0.375,1.6,4.2,0.381,1.6,2.2,0.727,3.6,4.4,8.4,7.9,2.0,2.6,2.5,1
Player_924,17,13.2,5.1,1.1,2.1,0.524,2.5,6.2,0.403,3.9,5.6,0.696,3.6,4.1,7.8,9.1,2.7,0.4,3.8,0
Player_925,66,14.0,14.5,2.6,4.9,0.531,1.4,3.5,0.4,5.3,6.6,0.803,2.8,6.2,9.5,2.2,2.5,1.5,1.9,1
Player_926,78,30.1,21.6,4.5,9.3,0.484,1.1,3.3,0.333,4.3,5.8,0.741,3.7,7.1,10.9,5.2,1.4,1.4,1.3,1
Player_927,53,19.8,8.5,2.0,5.3,0.377,1.5,5.2,0.288,1.6,1.8,0.889,3.2,7.7,11.3,8.4,1.2,0.0,4.7,1
Player_928,51,30.6,6.5,1.6,3.1,0.516,1.7,5.1,0.333,0.0,0.0,0.0,3.3,2.9,6.3,1.1,0.7,1.3,4.1,0
Player_929,39,7.2,9.8,1.9,4.8,0.396,0.6,1.3,0.462,5.3,8.5,0.624,2.3,6.5,9.0,7.9,1.1,1.1,3.3,0
Player_930,51,21.1,7.6,1.3,2.5,0.52,2.7,9.3,0.29,6.9,9.0,0.767,1.2,2.1,3.5,1.8,0.3,2.0,0.9,1
Player_931,70,6.1,6.8,1.4,3.4,0.412,2.0,7.2,0.278,5.7,6.3,0.905,0.9,4.6,5.9,8.1,2.9,2.8,0.9,0
Player_932,6,7.1,13.0,2.8,6.0,0.467,1.9,4.9,0.388,3.2,3.8,0.842,1.3,1.8,3.4,6.1,1.7,0.3,0.7,0
Player_933,67,34.9,27.3,5.8,15.0,0.387,0.3,1.0,0.3,6.3,9.0,0.7,2.5,3.1,6.0,1.9,0.4,1.0,3.2,1
Player_934,7,9.6,15.5,3.1,6.3,0.492,1.8,5.1,0.353,2.9,4.1,0.707,0.7,7.5,8.4,4.7,1.1,1.3,0.8,0
Player_935,51,22.6,6.0,1.2,2.9,0.414,0.4,1.5,0.267,3.7,5.5,0.673,1.0,1.6,2.9,6.8,1.6,1.4,4.2,0
Player_936,72,18.6,2.8,0.5,1.0,0.5,0.2,0.7,0.286,3.3,4.0,0.825,1.9,5.2,7.5,6.3,1.6,2.3,5.0,0
Player_937,42,16.5,21.0,4.2,10.6,0.396,1.6,4.9,0.327,3.1,4.6,0.674,0.9,4.9,5.9,4.3,0.1,1.3,2.0,0
Player_938,64,34.7,11.8,2.4,6.4,0.375,1.2,4.1,0.293,5.4,7.8,0.692,2.4,1.4,4.0,9.0,2.9,0.1,2.4,1
Player_939,15,5.7,24.7,5.8,11.2,0.518,1.8,6.8,0.265,3.7,4.7,0.787,3.7,2.9,6.8,5.2,0.8,2.1,3.6,0
Player_940,29,26.9,20.0,3.4,9.1,0.374,0.3,0.9,0.333,2.2,3.0,0.733,3.0,4.7,7.9,5.1,0.0,2.7,4.7,0
Player_941,33,36.8,24.0,5.3,12.7,0.417,1.3,3.4,0.382,1.8,2.1,0.857,2.7,1.9,4.8,0.6,0.2,1.5,4.5,0
Player_942,27,23.5,8.5,2.0,3.9,0.513,0.5,1.8,0.278,0.3,0.4,0.75,2.3,6.5,9.1,9.2,1.7,1.7,0.5,1
Player_943,36,35.9,20.9,3.9,8.7,0.448,3.0,7.3,0.411,4.1,6.3,0.651,2.0,7.8,9.9,,0.4,0.5,1.0,0
Player_944,29,6.7,8.3,1.6,3.1,0.516,1.7,4.7,0.362,1.6,2.1,0.762,0.7,2.1,3.2,5.3,0.1,0.7,3.8,0
Player_945,38,18.8,28.2,5.8,14.5,0.4,2.1,7.8,0.269,1.0,1.5,0.667,3.6,1.9,6.0,8.0,1.1,0.7,3.5,1
Player_946,57,13.6,19.3,4.0,10.2,0.392,1.0,3.4,0.294,4.6,6.4,0.719,1.0,3.9,5.2,2.2,1.9,1.3,0.8,1
Player_947,27,29.1,10.1,1.8,3.4,0.529,0.3,0.8,0.375,4.8,5.7,0.842,0.4,6.1,6.8,5.3,0.3,2.8,2.6,1
Player_948,55,37.4,8.5,1.9,4.4,0.432,2.9,7.0,0.414,5.3,7.4,0.716,3.0,2.6,5.6,2.4,0.9,1.6,3.9,0
Player_949,33,13.5,6.1,1.1,2.9,0.379,0.9,2.4,0.375,3.5,4.7,0.745,0.7,0.6,1.7,7.6,1.3,0.6,1.3,0
Player_950,68,26.6,21.0,4.0,10.9,0.367,1.3,3.3,0.394,6.3,8.2,0.768,1.5,4.6,6.2,5.6,0.5,0.8,4.4,1
Player_951,66,11.5,7.0,1.4,3.2,0.437,1.9,4.5,0.422,6.6,7.7,0.857,0.1,7.7,8.1,8.6,1.5,1.2,0.5,0
Player_952,10,23.7,18.1,3.7,10.2,0.363,0.1,0.3,0.333,5.7,7.5,0.76,0.5,3.4,4.4,8.9,0.3,1.9,4.0,1
Player_953,5,20.3,8.3,1.8,4.2,0.429,2.4,6.0,0.4,4.4,5.0,0.88,0.7,3.7,4.7,,0.1,1.3,3.2,0
Player_954,74,37.1,20.0,3.6,7.9,0.456,1.6,4.7,0.34,2.1,2.4,0.875,0.2,7.8,8.4,7.3,1.6,1.2,1.7,1
Player_955,38,25.1,24.5,4.9,13.0,0.377,0.8,2.2,0.364,6.9,9.0,0.767,2.6,5.7,8.5,5.5,0.7,1.7,3.7,1
Player_956,13,16.5,23.5,5.1,11.7,0.436,0.2,0.8,0.25,1.9,2.4,0.792,3.3,5.9,9.2,3.8,0.3,0.7,4.0,1
Player_957,31,8.8,22.9,4.4,10.0,0.44,0.5,1.4,0.357,1.4,2.2,0.636,1.5,4.7,6.6,6.5,1.3,0.2,4.7,1
Player_958,47,10.0,6.0,1.0,2.3,0.435,2.7,5.8,0.466,3.1,4.0,0.775,3.5,7.8,11.3,9.1,2.7,0.1,2.0,1
Player_959,52,12.4,3.1,0.6,1.6,0.375,2.1,4.6,0.457,0.4,0.6,0.667,0.9,5.7,7.0,4.2,2.2,0.8,3.5,0
Player_960,56,13.3,21.1,3.6,9.5,0.379,0.7,2.2,0.318,6.8,9.3,0.731,1.3,7.2,8.5,3.1,2.4,0.3,3.1,0
Player_961,15,33.1,11.4,2.4,5.3,0.453,0.2,0.6,0.333,4.1,6.0,0.683,0.6,5.7,,3.9,2.6,1.0,2.7,0
Player_962,29,23.5,13.3,3.2,6.8,0.471,2.1,6.0,0.35,3.9,4.8,0.812,2.5,6.0,8.6,4.4,2.9,2.3,4.5,1
Player_963,8,22.3,1.4,0.3,0.7,0.429,1.7,4.9,0.347,4.6,7.2,0.639,1.7,2.7,4.7,0.7,2.3,2.1,0.2,0
Player_964,5,8.8,8.2,1.7,4.0,0.425,1.2,2.5,0.48,3.5,4.8,0.729,2.5,2.8,,5.0,1.8,1.8,1.6,0
Player_965,29,33.4,1.5,0.3,0.6,0.5,1.1,3.3,0.333,0.2,0.3,0.667,3.0,6.4,9.6,4.9,1.1,2.6,2.8,0
Player_966,47,28.9,26.4,6.6,17.1,0.386,0.7,2.1,0.333,4.3,5.5,0.782,2.2,2.7,,5.9,0.5,0.8,1.1,1
Player_967,68,7.2,7.7,1.3,3.0,0.433,2.0,4.6,0.435,5.0,5.8,0.862,2.5,4.7,7.4,3.6,2.1,2.7,4.6,0
Player_968,76,28.4,16.9,3.0,6.4,0.469,2.9,6.4,0.453,2.9,4.2,0.69,3.7,2.4,6.3,6.1,3.0,1.2,3.3,1
Player_969,45,22.9,1.6,0.3,0.6,0.5,0.5,1.1,0.455,5.3,5.9,0.898,1.2,6.6,8.0,8.8,1.4,1.2,2.5,0
Player_970,2,7.7,20.2,4.7,9.6,0.49,1.8,4.0,0.45,1.6,2.1,0.762,1.4,1.3,2.9,9.6,2.2,1.2,4.1,1
Player_971,27,20.1,10.0,2.4,6.6,0.364,1.3,4.2,0.31,1.5,1.8,0.833,2.9,6.7,9.9,5.8,1.5,0.3,2.4,0
Player_972,36,21.0,27.0,6.5,13.7,0.474,1.3,3.1,0.419,1.1,1.6,0.688,2.4,5.0,7.5,0.4,1.3,2.9,2.9,1
Player_973,36,10.5,26.7,4.9,9.6,0.51,0.8,2.0,0.4,2.6,4.1,0.634,0.7,1.9,3.1,9.7,1.2,0.4,0.2,0
Player_974,26,36.2,10.1,1.7,3.8,0.447,2.5,5.9,0.424,5.9,7.9,0.747,1.5,4.6,6.4,7.1,1.5,1.0,2.0,1
Player_975,43,33.0,27.1,5.6,11.8,0.475,1.5,5.9,0.254,5.8,8.8,0.659,1.9,2.6,4.6,3.4,1.1,1.0,0.9,0
Player_976,27,27.1,29.9,7.1,13.0,0.546,1.6,5.9,0.271,2.7,3.7,0.73,1.7,2.9,4.8,1.5,2.2,0.2,3.5,1
Player_977,69,20.3,24.8,4.9,10.4,0.471,0.9,2.2,0.409,4.1,5.5,0.745,0.7,3.1,4.2,1.4,2.6,0.5,2.5,0
Player_978,20,18.6,25.4,5.4,12.7,0.425,0.5,1.3,0.385,5.0,7.8,0.641,3.7,1.0,4.7,1.7,2.6,0.1,1.6,1
Player_979,11,26.5,7.8,1.6,3.8,0.421,0.3,0.7,0.429,1.7,2.6,0.654,3.0,7.9,11.2,,0.7,0.9,2.4,0
Player_980,74,23.0,17.5,3.3,7.1,0.465,2.1,6.3,0.333,1.2,1.8,0.667,1.9,0.7,2.9,9.0,2.7,2.6,1.2,0
Player_981,38,7.1,2.5,0.5,1.1,0.455,0.6,1.2,0.5,6.8,8.5,0.8,2.7,5.5,8.3,5.4,1.0,1.0,4.6,0
Player_982,6,21.9,3.3,0.8,2.2,0.364,2.1,7.0,0.3,4.3,5.9,0.729,3.6,3.3,7.3,7.0,0.9,0.4,0.5,1
Player_983,72,31.6,30.0,7.4,16.1,0.46,1.2,3.7,0.324,6.9,8.4,0.821,0.5,5.3,,8.3,2.2,1.9,4.4,1
Player_984,23,20.2,10.1,1.7,3.5,0.486,1.2,4.6,0.261,2.4,3.2,0.75,1.0,3.2,4.3,7.9,0.9,3.0,2.7,0
Player_985,47,6.7,,5.1,10.4,0.49,1.4,3.3,0.424,4.9,6.6,0.742,2.2,5.6,8.2,8.8,0.2,0.7,3.2,1
Player_986,46,30.9,24.3,5.9,13.3,0.444,1.1,4.0,0.275,1.6,2.4,0.667,3.2,6.0,9.5,9.7,1.1,0.8,1.7,0
Player_987,12,11.6,25.8,5.9,15.1,0.391,0.3,1.1,0.273,1.8,2.8,0.643,0.1,5.7,6.2,4.4,2.2,2.9,4.8,1
Player_988,13,13.5,29.9,7.3,14.6,0.5,0.9,2.0,0.45,3.6,4.7,0.766,3.9,1.4,5.6,9.5,1.0,0.5,1.6,1
Player_989,62,10.4,7.6,1.6,4.0,0.4,2.0,5.6,0.357,2.2,2.4,0.917,1.8,5.4,7.6,7.2,1.9,1.5,3.0,1
Player_990,60,15.9,1.7,0.3,0.5,0.6,2.0,4.7,0.426,1.2,1.8,0.667,1.4,2.6,4.4,0.7,2.0,0.7,5.0,0
Player_991,43,30.0,12.6,2.7,6.0,0.45,0.9,2.3,0.391,1.8,2.1,0.857,1.2,0.7,1.9,6.8,2.2,2.8,4.4,1
Player_992,76,22.1,4.3,0.9,2.3,0.391,1.4,3.5,0.4,0.3,0.4,0.75,0.7,3.6,4.7,6.9,2.7,2.9,2.8,0
Player_993,68,11.8,1.2,0.2,0.4,0.5,0.6,1.9,0.316,4.9,5.5,0.891,3.2,3.8,7.3,9.1,1.3,2.4,5.0,0
Player_994,5,34.0,11.1,2.2,5.2,0.423,0.6,1.7,0.353,3.4,4.4,0.773,3.8,4.0,7.8,3.7,0.5,0.9,3.6,1
Player_995,37,34.0,23.6,4.1,8.2,0.5,0.1,0.4,0.25,0.7,1.1,0.636,1.7,5.8,7.8,5.8,1.0,1.2,1.2,1
Player_996,72,33.7,17.2,3.0,7.6,0.395,2.7,6.1,0.443,1.2,1.4,0.857,3.8,2.8,6.6,0.1,1.3,0.7,2.1,0
Player_997,31,12.9,9.7,2.4,4.4,0.545,0.6,2.4,0.25,0.7,0.9,0.778,3.3,2.9,6.6,3.3,2.1,2.7,1.8,0
Player_998,9,19.9,19.8,3.6,9.5,0.379,0.7,1.7,0.412,4.3,5.4,0.796,1.9,1.0,3.2,0.6,0.0,2.7,1.9,1
Player_999,51,37.5,7.3,1.5,3.0,0.5,0.8,2.8,0.286,0.7,1.1,0.636,2.7,5.7,8.9,5.2,0.9,1.3,3.9,0
Player_1000,29,30.5,0.9,0.2,0.5,0.4,0.4,1.1,0.364,5.3,8.1,0.654,1.7,4.8,6.6,8.2,2.3,2.0,3.0,1
Player_1001,78,5.9,23.0,4.6,9.9,0.465,1.9,4.3,0.442,0.1,0.1,1.0,2.2,3.1,5.6,2.1,2.0,0.5,0.4,0
Player_1002,40,7.2,18.9,3.2,8.1,0.395,0.2,0.7,0.286,1.7,1.9,0.895,0.2,5.8,6.1,,2.2,1.3,4.4,1
Player_1003,41,20.3,23.0,4.2,8.9,0.472,0.4,1.0,0.4,6.2,8.8,0.705,2.8,4.5,,2.0,2.4,1.9,1.6,1
Player_1004,11,35.0,,0.4,1.1,0.364,1.9,6.3,0.302,5.0,6.3,0.794,0.2,4.0,4.6,1.2,2.3,1.2,5.0,0
Player_1005,23,22.8,25.2,5.0,9.6,0.521,1.0,3.1,0.323,0.5,0.7,0.714,3.3,4.3,8.0,5.1,2.0,1.1,4.8,0
Player_1006,1,21.4,18.8,3.1,6.1,0.508,2.1,6.2,0.339,5.7,6.4,0.891,3.3,5.3,9.0,0.8,1.3,0.0,4.7,1
Player_1007,46,8.5,17.1,3.0,6.9,0.435,1.7,5.1,0.333,3.5,4.1,0.854,0.9,5.5,6.8,5.9,3.0,2.4,4.1,1
Player_1008,21,26.7,18.9,4.5,8.5,0.529,0.8,2.8,0.286,5.9,8.5,0.694,1.3,2.7,4.0,0.3,1.7,2.7,1.3,1
Player_1009,36,32.1,26.0,4.8,9.6,0.5,2.0,4.4,0.455,4.2,5.1,0.824,1.9,1.6,3.7,1.1,0.6,2.9,2.8,0
Player_1010,54,17.6,17.8,3.8,10.4,0.365,0.3,1.0,0.3,4.8,7.3,0.658,2.4,1.7,4.4,5.5,0.9,2.2,1.3,0
Player_1011,57,30.6,17.6,4.4,12.2,0.361,1.6,6.1,0.262,7.0,7.9,0.886,1.1,5.3,6.6,5.9,2.1,1.6,1.4,1
Player_1012,1,36.8,29.7,6.2,13.5,0.459,1.3,2.8,0.464,1.6,1.9,0.842,2.4,7.0,9.5,0.3,2.8,0.8,3.1,1
Player_1013,63,11.7,22.8,5.1,13.9,0.367,0.8,1.8,0.444,4.4,7.0,0.629,1.2,3.6,5.1,5.7,0.5,3.0,0.4,1
Player_1014,54,22.3,13.5,2.4,5.6,0.429,1.8,6.2,0.29,3.2,4.2,0.762,0.2,1.8,2.2,8.4,0.2,1.8,4.9,1
Player_1015,55,14.5,21.4,4.6,9.5,0.484,2.6,7.5,0.347,0.3,0.4,0.75,0.0,6.2,6.4,7.2,2.6,2.0,4.6,1
Player_1016,40,31.2,12.0,2.1,5.3,0.396,3.0,8.4,0.357,0.1,0.1,1.0,0.4,6.7,7.5,1.3,2.7,2.0,2.0,0
Player_1017,15,24.1,7.3,1.8,4.4,0.409,1.8,4.1,0.439,0.8,1.1,0.727,3.2,7.1,10.5,5.9,0.8,2.5,2.7,1
Player_1018,21,25.9,18.1,3.9,10.9,0.358,1.2,3.6,0.333,4.5,6.6,0.682,3.8,5.1,8.9,6.7,1.1,0.0,2.4,1
Player_1019,47,31.3,27.9,6.2,12.8,0.484,0.7,1.6,0.437,4.0,5.0,0.8,1.7,7.0,8.7,0.4,2.0,0.7,4.4,1
Player_1020,73,18.1,27.9,6.2,15.3,0.405,0.8,2.4,0.333,3.9,5.9,0.661,2.1,0.6,3.1,8.6,1.0,2.0,3.5,1
Player_1021,53,35.2,10.6,2.6,4.8,0.542,1.4,4.9,0.286,0.2,0.3,0.667,0.6,1.3,2.4,9.1,2.6,2.7,1.5,1
Player_1022,9,22.6,16.1,3.7,7.1,0.521,1.1,2.8,0.393,3.3,4.3,0.767,2.2,1.2,3.7,8.5,0.3,2.1,2.3,1
Player_1023,74,10.2,6.7,1.3,2.3,0.565,2.7,8.0,0.338,6.5,9.0,0.722,0.6,5.8,6.6,8.2,0.1,1.2,2.3,1
Player_1024,52,28.0,29.9,6.5,18.2,0.357,1.1,4.4,0.25,2.8,3.9,0.718,2.4,1.0,3.9,7.4,0.6,1.1,4.8,1
Player_1025,57,31.2,29.4,6.1,15.9,0.384,1.1,3.7,0.297,4.4,5.2,0.846,3.7,4.2,8.2,6.3,0.9,2.2,1.0,1
Player_1026,26,15.5,19.7,4.1,10.6,0.387,1.2,4.4,0.273,5.5,7.2,0.764,0.8,4.0,5.2,6.8,0.3,2.2,0.6,1
Player_1027,41,33.3,24.2,4.2,9.7,0.433,2.5,7.1,0.352,5.5,7.0,0.786,3.1,2.8,6.3,8.1,0.2,1.8,4.4,1
Player_1028,35,34.9,21.6,3.7,7.8,0.474,2.0,7.1,0.282,3.6,4.7,0.766,0.1,7.0,7.3,6.6,2.3,0.9,4.5,1
Player_1029,63,14.1,18.0,3.6,7.0,0.514,1.8,3.7,0.486,6.0,8.9,0.674,1.5,1.8,3.5,3.3,0.5,2.8,4.4,0
